timestamp,sample_idx,segment_id,manual_cmd_rotate,manual_cmd_lift,manual_cmd_tilt,manual_cmd_scoop,sine_cmd_rotate,sine_cmd_lift,sine_cmd_tilt,sine_cmd_scoop,combined_cmd_rotate,combined_cmd_lift,combined_cmd_tilt,combined_cmd_scoop,joint_pos_slew,joint_pos_boom,joint_pos_arm,joint_pos_bucket,joint_vel_slew,joint_vel_boom,joint_vel_arm,joint_vel_bucket,pext_lift,pext_tilt,pext_scoop,pret_lift,pret_tilt,pret_scoop,pump_ps,pump_sine_us,pump_cmd_us,pump_mode,pressure_ts,cmd_stale,cmd_age_s,pressure_stale,sine_enabled,pump_enabled
0.16083798100044078,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863773,-25.390038,84.86273,-42.059155,,,,,1.44,1.26,1.34,1.6,0.88,1.0,0.69,0.0,1510.0,static,0.1183784008026123,0,0.00039131500034272904,0,0,1
0.17084616700049082,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86434674,-25.391048,84.86396,-42.056465,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.16857028007507324,0,0.00039209300030051963,0,0,1
0.18084085200007394,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86574006,-25.396486,84.86472,-42.053078,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.16857028007507324,0,0.0003931299997930182,0,0,1
0.19084033299986913,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86519367,-25.384287,84.860054,-42.058514,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.16857028007507324,0,0.0003925559994968353,0,0,1
0.20083848099966417,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865139,-25.390884,84.854675,-42.05372,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.16857028007507324,0,0.00039161099994089454,0,0,1
0.21083762899979774,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8661909,-25.387115,84.86511,-42.05507,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.16857028007507324,0,0.00039035100053297356,0,0,1
0.22083929600012198,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8652347,-25.390366,84.86391,-42.05988,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.16857028007507324,0,0.00039133399968704907,0,0,1
0.23083868499998061,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8668056,-25.383974,84.86339,-42.061653,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.22947096824645996,0,0.00039203699998324737,0,0,1
0.2408750370004782,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8663412,-25.392525,84.86833,-42.06152,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.22947096824645996,0,0.000396370999624196,0,0,1
0.2508408519997829,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86575377,-25.385845,84.86705,-42.05992,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.22947096824645996,0,0.000393796000025759,0,0,1
0.26084238899966294,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8650161,-25.378578,84.85806,-42.05644,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.22947096824645996,0,0.00039579700023750775,0,0,1
0.27084305500011396,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653986,-25.386404,84.86451,-42.06287,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.22947096824645996,0,0.0003960739995818585,0,0,1
0.2808521850001853,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86578107,-25.384766,84.86358,-42.061653,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.2789652347564697,0,0.00040524099949834635,0,0,1
0.29084444399995846,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86489314,-25.374138,84.856804,-42.059456,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.2789652347564697,0,0.00039712999932817183,0,0,1
0.3008411660002821,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660133,-25.384546,84.86123,-42.063416,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.2789652347564697,0,0.0003939260004699463,0,0,1
0.3108472410003742,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8663821,-25.390461,84.86942,-42.067474,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.2789652347564697,0,0.0003932590007025283,0,0,1
0.32084018499972444,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653576,-25.383535,84.864456,-42.062473,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.2789652347564697,0,0.00039283299975068076,0,0,1
0.33083975899990037,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653303,-25.379915,84.86227,-42.064945,,,,,1.44,1.25,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.2789652347564697,0,0.000392870000723633,0,0,1
0.34083664799982216,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8658767,-25.386158,84.871635,-42.067432,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.67,0.0,1510.0,static,0.33933115005493164,0,0.00039031400046951603,0,0,1
0.35083494399987103,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655352,-25.38456,84.8674,-42.064537,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.67,0.0,1510.0,static,0.33933115005493164,0,0.0003873149998980807,0,0,1
0.3608346850005546,36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865221,-25.373524,84.85986,-42.060287,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.67,0.0,1510.0,static,0.33933115005493164,0,0.00038816699998278636,0,0,1
0.3708416480003507,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86557615,-25.384464,84.86254,-42.057476,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.67,0.0,1510.0,static,0.33933115005493164,0,0.0003943329993489897,0,0,1
0.38084131499999785,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653303,-25.390024,84.86831,-42.05332,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.67,0.0,1510.0,static,0.33933115005493164,0,0.0003939260004699463,0,0,1
0.39084346300023753,39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86512536,-25.394669,84.86358,-42.054935,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.3905665874481201,0,0.00039677799941273406,0,0,1
0.40083750000030705,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660543,-25.389095,84.87134,-42.06436,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.3905665874481201,0,0.00039077800011000363,0,0,1
0.41084790700006124,41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86595863,-25.403698,84.87576,-42.063484,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.3905665874481201,0,0.00039222299983521225,0,0,1
0.42084194400013075,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660816,-25.391212,84.870026,-42.063705,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.3905665874481201,0,0.0003936849998353864,0,0,1
0.43084222200013755,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866628,-25.390503,84.87412,-42.067585,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.3905665874481201,0,0.0003950180007450399,0,0,1
0.4408382219999112,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86679196,-25.397852,84.878525,-42.07075,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.3905665874481201,0,0.00039214800017361995,0,0,1
0.4508382590001929,45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8657674,-25.400175,84.86511,-42.05884,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.4463839530944824,0,0.00039174099947558716,0,0,1
0.4608375919997343,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8661909,-25.383617,84.86336,-42.0607,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.4463839530944824,0,0.0003906299998561735,0,0,1
0.4708414440001434,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8668056,-25.386213,84.86396,-42.0613,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.4463839530944824,0,0.0003941670001950115,0,0,1
0.4808418519996849,48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86609524,-25.400257,84.8632,-42.057228,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.4463839530944824,0,0.0003947039995182422,0,0,1
0.4908404440002414,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8662455,-25.397442,84.85877,-42.050453,,,,,1.43,1.25,1.34,1.59,0.88,1.0,0.68,0.0,1510.0,static,0.4463839530944824,0,0.00039385199943353655,0,0,1
0.5008388890000788,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8665734,-25.391815,84.86451,-42.05562,,,,,1.43,1.25,1.33,1.59,0.88,1.0,0.67,0.0,1510.0,static,0.49530744552612305,0,0.0003923150006812648,0,0,1
0.5108486480003194,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8658904,-25.398085,84.86292,-42.052883,,,,,1.43,1.25,1.33,1.59,0.88,1.0,0.67,0.0,1510.0,static,0.49530744552612305,0,0.00039262999962375034,0,0,1
0.5208389810004519,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660816,-25.391815,84.86003,-42.05581,,,,,1.43,1.25,1.33,1.59,0.88,1.0,0.67,0.0,1510.0,static,0.49530744552612305,0,0.0003917599997294019,0,0,1
0.53084323999974,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8675296,-25.389273,84.863525,-42.04551,,,,,1.43,1.25,1.33,1.59,0.88,1.0,0.67,0.0,1510.0,static,0.49530744552612305,0,0.0003962959999626037,0,0,1
0.5408389260001059,54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8677345,-25.39818,84.87156,-42.050426,,,,,1.43,1.25,1.33,1.59,0.88,1.0,0.67,0.0,1510.0,static,0.49530744552612305,0,0.00039187000038509723,0,0,1
0.5508355920001122,55,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867352,-25.40161,84.86325,-42.04809,,,,,1.43,1.25,1.33,1.59,0.88,1.0,0.67,0.0,1510.0,static,0.49530744552612305,0,0.0003890919997502351,0,0,1
0.5608454260000144,56,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86627287,-25.404942,84.86992,-42.057365,,,,,1.43,1.24,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.5453038215637207,0,0.00039879599989944836,0,0,1
0.5708406109997668,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8665597,-25.394327,84.871994,-42.061832,,,,,1.43,1.24,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.5453038215637207,0,0.00039399999968736665,0,0,1
0.5808400180003446,58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86625916,-25.398836,84.864944,-42.054634,,,,,1.43,1.24,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.5453038215637207,0,0.0003927589996237657,0,0,1
0.5908410740003092,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8665324,-25.387566,84.86361,-42.05686,,,,,1.43,1.24,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.5453038215637207,0,0.0003943699994124472,0,0,1
0.6008407400004216,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8662455,-25.385094,84.864944,-42.060043,,,,,1.43,1.24,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.5453038215637207,0,0.000393871000596846,0,0,1
0.6108417770001324,61,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8650434,-25.383837,84.86845,-42.0572,,,,,1.43,1.24,1.34,1.59,0.88,1.0,0.69,0.0,1510.0,static,0.5453038215637207,0,0.0003948699995817151,0,0,1
0.6218296659999396,62,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8650161,-25.386814,84.86746,-42.057816,,,,,1.42,1.24,1.33,1.58,0.88,1.0,0.68,0.0,1510.0,static,0.6183972358703613,0,0.0004043890003231354,0,0,1
0.6308487770002102,63,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8654259,-25.382019,84.875275,-42.066723,,,,,1.42,1.24,1.33,1.58,0.88,1.0,0.68,0.0,1510.0,static,0.6183972358703613,0,0.0004009810008938075,0,0,1
0.6408496479998576,64,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86541224,-25.384247,84.873276,-42.06037,,,,,1.42,1.24,1.33,1.58,0.88,1.0,0.68,0.0,1510.0,static,0.6183972358703613,0,0.00040198100032284856,0,0,1
0.6508469259997582,65,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8649751,-25.38172,84.866745,-42.059128,,,,,1.42,1.24,1.33,1.58,0.88,1.0,0.68,0.0,1510.0,static,0.6183972358703613,0,0.00039983300030144164,0,0,1
0.6608487220000825,66,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86518,-25.379642,84.86686,-42.06231,,,,,1.42,1.24,1.33,1.58,0.88,1.0,0.68,0.0,1510.0,static,0.6183972358703613,0,0.000403185000322992,0,0,1
0.6708474810002372,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8648795,-25.372744,84.87052,-42.067802,,,,,1.42,1.24,1.33,1.58,0.88,1.0,0.68,0.0,1510.0,static,0.6183972358703613,0,0.00040144400009012315,0,0,1
0.680848443999821,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8647702,-25.380995,84.86812,-42.06141,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.69,0.0,1510.0,static,0.6787436008453369,0,0.0004017410001324606,0,0,1
0.6908433879998483,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865139,-25.371338,84.87014,-42.063923,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.69,0.0,1510.0,static,0.6787436008453369,0,0.0003974999999627471,0,0,1
0.7008451849997073,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8645926,-25.369467,84.86866,-42.060604,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.69,0.0,1510.0,static,0.6787436008453369,0,0.00039859299977251794,0,0,1
0.7108454810004332,71,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86365,-25.37079,84.865326,-42.068813,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.69,0.0,1510.0,static,0.6787436008453369,0,0.000398666999899433,0,0,1
0.7208508510002503,72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86373204,-25.374535,84.864784,-42.065998,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.69,0.0,1510.0,static,0.6787436008453369,0,0.0004029259998787893,0,0,1
0.7308438330001081,73,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86457896,-25.372349,84.86975,-42.069168,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.69,0.0,1510.0,static,0.6787436008453369,0,0.0003965740006606211,0,0,1
0.7408421660002205,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8648795,-25.368017,84.869156,-42.06541,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.68,0.0,1510.0,static,0.7404983043670654,0,0.00039511199975095224,0,0,1
0.7508432029999312,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864456,-25.368933,84.869316,-42.066708,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.68,0.0,1510.0,static,0.7404983043670654,0,0.00039540799934911774,0,0,1
0.7608428330004244,76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8646336,-25.371132,84.8744,-42.076653,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.68,0.0,1510.0,static,0.7404983043670654,0,0.00039596299939148594,0,0,1
0.7708439070001987,77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8647292,-25.3678,84.87675,-42.077965,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.68,0.0,1510.0,static,0.7404983043670654,0,0.0003956849996029632,0,0,1
0.7808488700002272,78,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86444235,-25.36306,84.87134,-42.07444,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.68,0.0,1510.0,static,0.7404983043670654,0,0.00040153700047085294,0,0,1
0.7908421110005293,79,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86389595,-25.365355,84.868385,-42.07683,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.68,0.0,1510.0,static,0.7404983043670654,0,0.000394796999898972,0,0,1
0.8008351110001968,80,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86446965,-25.365026,84.875984,-42.07499,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.69,0.0,1510.0,static,0.7962620258331299,0,0.00038698099979228573,0,0,1
0.8108453330005432,81,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8650161,-25.361734,84.86926,-42.070465,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.69,0.0,1510.0,static,0.7962620258331299,0,0.000396092000300996,0,0,1
0.8208477590005714,82,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8657674,-25.357185,84.87052,-42.072773,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.69,0.0,1510.0,static,0.7962620258331299,0,0.00040011100008996436,0,0,1
0.8308420550001756,83,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8661499,-25.369753,84.87134,-42.071095,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.69,0.0,1510.0,static,0.7962620258331299,0,0.00039475999983551446,0,0,1
0.8408386850005627,84,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866628,-25.365381,84.871666,-42.06712,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.69,0.0,1510.0,static,0.7962620258331299,0,0.00039135200040618656,0,0,1
0.8508344809997652,85,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653713,-25.3637,84.85997,-42.055645,,,,,1.42,1.24,1.33,1.58,0.87,1.0,0.69,0.0,1510.0,static,0.7962620258331299,0,0.00038753700027882587,0,0,1
0.860849999000493,86,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8654259,-25.356585,84.861176,-42.05951,,,,,1.41,1.24,1.33,1.58,0.87,1.0,0.67,0.0,1510.0,static,0.8463642597198486,0,0.0004033519999211421,0,0,1
